caseids,content
3620444 一 省级 党委 政府 组织 人事 劳动部门 要 关注 一线 公务员 的 政治 待遇 特别 是 县直 单位 公务员 尽量 提供 一线 主任 科员 和 副 主任 科员 等 非领导职务 不 要 让 没有 得到 实职 提拔 的 一线 公务员 工作 寒心 至 退休 乡镇 还 好 公务员 编制 不 多 大 部分 人 都 是 副 科 以上 实职 且 经常 轮 动 提拔 县直 单位 就 比较 惨 比如 我们 万安 工商局 公务员 八十多 人 副 科 以上 实职 不 过 十 人 副 主任 科员 以上 非领导职务 两三个 还 是 93年 公务员 改革 任命 的 类似 公务员 比较 多 的 单位 如 地税 国税 公安 交警 林业 公安 等 部门 很多 干部 工作 一辈子 连 个 都 副 主任 科员 都 没 担任 对 其 本人 的 工作 积极性 有 特大 的 打击 对 工资 增长 也 影响 很 大 老师 医师 农业 计生 等 部门 岗位 为 事业 单位 他们 按照 学历 工作 年限 都 评 中级 职称 高级 职称 相当 于 科级 副处级 待遇 就 连 职工 都 按 学历 工作 年限 评 中级 工 高级 工 为 啥 为 国家 担当 一线 工作 的 公务员 却 没有 政治 待遇 享受 根据 国家 行政 机关 非领导职务 的 设置 办法 规定 副 主任 科员 应 具备 中专 高中 以上 文化 程度 任 科员 级 职务 三年 以上 主任 科员 应 具备 中专 高中 以上 文化 程度 任 副科级 职务 三年 以上 但 其 设置 比例 规定 县级 地 辖 市 旗 省辖市 的 区 人民政府 机关 各 部门 设置 主任 科员 和 副 主任 科员 职数 不得 超过 科级 领导 职务 职数 的 50 而 县直 一个 单位 科级 领导 职务 职数 才 四五个 非 领导 职数 才 一两个 就 如 万安县 工商局 公务员 八十多 人 就 会 造成 六十多 人 科员 退休 让 人 寒心 而 县委 机关 有些 部门 如 县 纪委 科级 以上 二三十 人 基本 没有 一般 科员 都 是 副 科 以上 实职 有些 单位 人 少 除了 实职 领导 就 是 非领导职务 的 干部 这样 的 差距 我们 看 在 眼里 痛 在 心里 都 是 革命 工作 为 啥 县直 单位 公务员 就 当 不 了 事业 单位 评 职称 也 比 不 了 县委 政府 机关 任 实职 就 连 主任 科员 和 副 主任 科员 都 成 了 登 天 大事 建议 按 学历 工作 年限 公务员 人数 配备 主任 科员 以下 非 领导 职数 或 如 93年 那样 具备 中专 高中 以上 文化 程度 任 科员 级 职务 三年 以上 任 副 主任 科员 具备 中专 高中 以上 文化 程度 任 副科级 职务 三年 以上 任 主任 科员 让 大家 工资 得到 实惠 况且 如今 各地 财政 收入 大幅 增长 构 不成 压力 也 让 大家 少 往 实职 职务 独木桥 上 挤 共 创 和谐 二 对 当前 食品 监管 的 一些 建议 建议 将 工商 质检 食品 药品 合并 为 市场 管理局 组建 市场 警察 大队 经费 由 省 垂直 管理 为了 强化 食品 监管 目前 国务院 下发 文件 工商 质检 根据 各地 情况 可 下放 基层 让 地方 政府 职权 利 相 统一 13年 前 国务院 为 了 地方 干扰 防止 地方 保护 工商 质检 食品 药品 省级 垂直 管理 朱镕基 还 在 电视 说 要 确保 公检法 工商 经费 如今 下放 食品 监管 是否 得到 有效 拭目以待 有 说 大部 制 改革 学 深圳 工商 质检 食品 药品 合并 为 市场 管理局 我 个人 认为 工商 质检 食品 药品 没有 强制 手段 不能 现场 扣押 现场 约束 人身自由 是 他们 执法 的 瓶颈 民以食为天 食品 安全 是 每 一个 公民 都 关心 的 切身利益 必须 引起 政府 重视 国家 必须 赋予 他们 更 多 的 手段 以 确保 食品 安全 监管 交通 违法 行为 和 森林 违法 行为 固然 重要 并 已 成立 交通 警察 大队 和 森林 公安局 分属 公安局 和 林业 局 拥有 强制 措施 我 认为 食品 安全 监管 和 对 食品 违法 的 查处 不亚于 交通 违法 行为 和 森林 违法 国家 应 将 工商 质检 食品 药品 合并 为 市场 管理局 成立 相关 部门 组建 市场 警察 大队 对 食品 安全 监管 赋予 更 多 的 手段 和 措施 有力 打击 食品 违法 行为 同时 由 各级 人大 起草 中华人民共和国 市场 管理 法 类似 于 公安 交警 的 治安 管理 处罚 法 道路 交通 安全 法 从而 做到 有法可依 有法必依 执法不严 违法必究 目前 工商 质检 食品 药品 部门 没有 独立 的 法律 都 是 一些 相互 交叉 的 法律 法规 相互 扯皮 相互 推诿 没有 实效 三 梳理 并 改革 特殊 岗位 津贴 特 岗 津贴 顾 名 思 议 就 是 指 有关 部门 对 在 特殊 岗位 的 工作 人员 出台 的 列入 工资 发放 的 津 补贴 例如 公安 审计 信访 纪检 卫生 计生 税务 教师 政法 司法 等等 名目繁多 且 标准 不一 由于 各个 不同 部门 之间 存在 特 岗 津贴 标准 的 差异 从而 直接 导致 各 部门 同类 工作 人员 收入 的 不 平等 为 此 各 部门 之间 相互 攀比 竞相 向上 要求 本 系统 内 出台 相应 政策 导致 与 其它 没有 特 岗 津贴 的 部门 工作 人员 的 收入 不断 拉 大 造成 广大 普通 工作 人员 的 心理 失衡 特别 是 一些 人 在 单位 从事 了 信访 纪检 岗位 其 每月 就 比 本 单位 其他 人员 多 拿 特殊 岗位 津贴 220多元 而 工商 质检 食品 药品 部门 日夜 在 市场 监管 第一线 节假日 没有 休息 其 所 办 案件 和 辛苦 程度 仅次于 公安 队伍 公安 有 警衔 津贴 没有 300元 的 岗位 津贴 还 可 发 加班 工资 而 工商 质检 食品 药品 干部 职工 如此 辛苦 却 连 工商 津贴 都 没有 更 别 说 加班费 我 认为 要 梳理 并 改革 特殊 岗位 津贴 让 真正 辛苦 的 部门 得到 该 得到 的 岗位 津贴 和 加班 补贴 而 不 要 让 特殊 岗位 津贴 成为 一种 单位 特权 的 荣耀
3620447 我 是 丰城市 上 塘 三 小 一名 学生 家长 现 反映 上 塘 三 小 乱 收费 的 事情 1 开学 时 带 小孩 报名 学校 向 学生 收取 了 保险 一 课 一 练 单元 测验 卷 校服 期刊 音像 教材 课堂 操作 教材 摇篮 报 等 乱七八糟 费用 有些 项目 记 不得了 将近 200元 听说 临近 几所 学校 都 没有 这么 多 并且 还 没有 给 我 收据 他们 这 校 收费 都 已经 几年 了 也 没 人 管 交费 时 说 有 些 钱 是 自愿 交 的 不 交 也 行 可 做 家长 的 不 敢 啊 怕 没 交 小孩 吃亏 丰城市 上 塘 三 小 经常 让 学生 自愿 交费 购买 东西 例如 上 个 学期 快要 结束 时 2011 年末 老师 说 要 买 什么 作 文书 参赛 写作 竞赛 打电话 向 班主任 咨询 班主任 说 这个 自愿 可 孩子 每天 回来 都 哭闹 没 法子 只好 交 了 这 40多元 后来 向 朋友 询问 得知 邻 校 当时 就 没有 购买 什么 作 文书 参加 什么 竞赛 的 事情 目前 丰城市 上 塘 三 小 的 家长 被 自愿 的 项目 太 多 了 特别 是 教辅 资料 有 每 学期 开学 学校 要 我们 自愿 买 的 有 语文 数学 老师 开学 时 开学 后 期末 考试 前 都 会 叫 孩子 到 指定 书店 买 资料 为了 孩子 家长 只能 自愿 买 2 今年 开学 又 叫 学生 到 指定 的 书店 购买 试卷 等 学习 资料 了 好像 还 是 老师 或 家属 开 的 书店 3 三 小 的 老师 补课 现象 很 严重 有 在 老师 家 补 的 有 在 学校 补 的 一直 也 没有 哪个 部门 管 现在 居然 公开 收取 六 年级 所有 学生 的 钱 统一 在 学校 补课
3620451 您好 领导 我 是 九江市 彭泽县 的 我 的 太 爷爷 是 一名 烈士 1931年 参加 革命 党员 任 本县 中心 县委会 二 区 游击队 长 1935年 3月 在 本县 柳树 被 敌 杀害 时年 43岁 这 是 我 摘自 江西 烈士 英雄 网上 的 一段 简 言 我 想 反映 的 是 为什么 我 奶奶 他 的 后 人 没有 一点 精神 或 物资 上 的 慰问 中央 关于 落实 给 烈士 子女 发放 定期 生活 补助 政策 的 实施 意见 又 是 怎样 落实 的 呢 忘 领导 重视 谢谢
3620456 为了 生活 我 携带 家人 来京 务工 多年 家 在 江西 瑞昌市 赛 湖 总厂 附近 的 二层 楼房 以及 房屋 内 所 有 一切 财产 生活 用品 等 在 2011年 11月 18日 晚 被 一群 土匪 般 野蛮 的 人 摧毁 变成 一片 废墟 什么 都 没有 留下 我 向 瑞 昌 市政府 反映 申诉 处处 受阻 得到 的 是 威胁 恐吓 恶 骂 拘禁 跟踪 监控 限制 我 人身自由 历经 千辛万苦 逃 回 北京 我 哭 天 喊 地 呀 当地 政府 至今 不 予 处理 现在 我 八口 之 家 人 至今 还 漂泊 在 外 无家可归 我 真 的 累 了 天 黑 了 哪儿 有 属于 我 的 家 呀 哪儿 能 安身 可以 让 我 的 一家 人 遮 风 避 雨 呀 天下 之 大 何处 是 我 说理 申诉 的 地方 呀 谁 能 帮 我 为 我 主持 公道 还 我 人身 财产 的 合法 权益 还 我 一个家 恳求 领导 急速 查明 真相 严惩 土匪 歹徒 还 我 一个家 给 我 家人 生存 生活 的 希望
3620465 武宁县 借 教育 改革 整治 教辅 资料 等 把 全县 教育 教辅 材料 统一 由 新华书店 购买 发行 现在 是 新华书店 不顾 教育 实际 乱 订 书籍 多 订 书箱 不顾 价格 不顾 质量 让 学生 一年 多 买 若干 本书 高一 的 学生 就 发 了 高 二 的 教辅 书 多 订 多发 从中 得利 教育局 学校 领导 从 新华书店 获得 贿赂 害 了 广大 学生 这样 的 腐败 风气 不 刹 不 行 了
3620481 江西 临川 建筑 安装 工程 总公司 芜湖 分公司 芜湖 阳光 半岛 酒店 娱乐 楼 项目 负责人 李 XX 对 抚州 临川区 建工 装饰 设计 中心 为 其 项目 施工 的 泥 木工 工资 60余万元 工程 于 2010年 9月 开始 于 2011年 3月 全部 完成 进行 恶意 拖欠 其 借口 为 甲方 没有 支付 工程 款 而 事件 真相 是 甲方 支付 给 了 江西 抚州 临川 建筑 安装 工程 总公司 芜湖 分公司 李 XX 900多万元 工程 款 其中 绝大多数 是 劳务 工资 李 XX 将 这 部分 劳务 工资 挪用 到 其 私人 在 景德镇 投资 的 建设 项目 了 导致 了 恶意 欠 薪
3620483 尊敬 的 省长 您好 我们 在 南康市 的 一家 公司 上班 一年 了 但 公司 直到 现在 还 没 给 我们 员工 签 合同 和 买 社保 劳动 合同法 明确 地 规定 企业 必须 给 员工 签订 劳动 合同 并 购买 社保 可是 有些 企业 就 是 不 按 国家 的 法律 规定 办事 损害 我们 劳动者 的 合法 权益 请 省 长 在 两 会上 给 我们 提议 还 我们 劳动者 的 合法 权益 谢谢
3620486 我 是 中 铁 四局 集团 第五 工程 有限公司 一名 退休 职工 于 1984年 病退 至今 未 办理 医疗 保险 因 我 居住 在 长沙 病 了 住院 还要 拿 票据 寄 到 单位 报销 往 还 很 久 很 不 方便 不知 是否 能 解决 谢谢
3620493 江西省 上饶市 玉山县 交通局 十二五 规划 中 提到 将 对 全县 农村 地区 的 自然村 道路 进行 拓宽 改造 文 成 镇 涨 坂 村 管辖 的 塘 石 自然村 早 在 08年 的 时候 就 已经 有 村民 向 县 交通局 和 镇政府 反映 过 塘 石 至 涨 坂 的 路 狭窄 问题 虽然 有 铺 水泥 但 非常 的 窄 现 在 县 交通局 十二五 期间 开始 针对 自然村 的 道路 拓宽 改造 是不是 现在 可以 将 塘 石 自然村 的 道路 申请 立项 来 拓宽 改造 了 希望 交通 局 及 镇政府 早点 将 涨 坂 村 管辖 的 塘 石 自然村 道路 立项 并 拓宽 改造 解决 道路 狭窄 问题 方便 村民 出行
3620495 尊敬 的 鹿 省长 您好 在 您 百 忙 中 打扰 一下 我 是 吉安 市 峡江 县上 盖 村委 诗 源 自然村 的 一名 初中生 在 前 几年 村里 老 是 说 修路 可 都 没 修成 最后 拿 移民 款 填 了 点 石块 可 现在 已经 不 成 样 了 家里 拉 点货 司机 都 有点 不 愿 来 几次 召集 村民 集资 修 可 才 四五十户 人家 根本 集 不 到 多少 加上 一些 人 的 不 愿意 几次 向 镇里 反映 迟迟 未 解决 我 和 伙伴 曾 想 过 给 县长 写信 反映 可 所以 恳请 您 能 出面 想想 折 解决 修路 难 的 问题 祝 您 身体 健康 工作 顺利
3620498 我 是 江西省 上饶县 丰 岭 头 镇 坑 口 村 村民 反映 我县 一 政协 委员 通过 不 正当 关系 及 假 项目 以 租 代 征 得 茶树 山 水塘 一处 水 稻田 共 100多亩 闲置 至今 2003年 起 11年 12月 1号 的 留言 在 我 接 到 领导 及 政府 相关 人员 的 电话 时 很 是 激动 首先 谢谢 领导 和 政府 的 关注 与 垂 爱 也 听到 了 我 反映 的 情况 有人 去 调查 了 很 是 高兴 想 我们 的 土地 应该 可以 还给 我们 了 吧 但 遗憾 的 是 听到 的 是 你 反映 有 什么 用 啊 到头来 还 不 是 我们 要 怎么 解决 处理 就 怎么 解决 处理 啊 难道 真的 是 这样
3620499 尊敬 的 领导 位于 三清山 大道 边上 的 信州区 怡和 楼 小区 常年 累 月 的 停水 实在 让 人 忍无可忍 倍受 煎熬 就 连 过年 时 也 是 这样 一天 供水 不 到 两 小时 这 是 什么 小区 啊 如今 我们 上饶 还有 哪个 地方 会 是 这样 的 水 无法 供应 啊 打电话 给 自来水 公司 自来水 公司 说 不 归 他们 管 他们 只 是 负责 将 水 送 到 小区 而 小区 里 是 用 二次 供水 的 为什么 二次 供水 一直 不 开 每天 限 开 那么 一两个 小时 这样 我们 住 在 高 层 的 几乎 成 了 用水 的 真空 状态 这样 让 我们 怎么 生存 啊 实在 没 办法 了 也 实在 受不了 了 所以 请 政府部门 帮忙 出面 解决 说 真 的 当初 建 这 两栋 房子 时 政府部门 怎么 就 没有 想 一 想 这样 的 情况 出现 就 等于 和 烂 尾 楼 一样 没有 管 没 人 问 这样 我们 住户 花 了 巨资 却 只 能 住 这样 的 房子 试想 如今 水电 是 生活 的 最 基本 东西 如果 这些 最 基本 的 得不到 保障 那 我们 还 怎么 谈 正常 生活 请 政府部门 多 关注 下 实在 察看 下 我们 要求 不 高 我们 每月 的 消费 都 会 按时 上交 我们 就 是 企盼 能 正常 的 供水 不要 每天 只 是 限 时 的 几个 小时 供水 因为 那 几个 小时 不 在家 没有 存 水 一天 也 就 彻底 没有 水 用 了 何况 说 洗澡 请 政府部门 能 站 在 我们 住户 的 角度 为 我们 考虑 下 真心 的 希望 政府 部门 能 关注 下 我们 这 也 是 一件 实在 的 民生 工程 不 要 让 这里 成为 全 上饶 最 艰苦 的 地方 也 不 要 让 这里 成为 烂 尾 楼 恳请 政府 的 关心
3620501 尊敬 的 鹿 省长 我 来自 玉 山 在 东乡 务工 多年 08年 给 红 亮 小学 做 围墙 门卫 室 完工 已经 4个 年头 该校 还 欠 我 7万多元 工资 如今 年关 已 至 校方 当年 打 给 我 的 欠条 已 泛 黄 我 为 此 多次 向 县 教育局 领导 反映 但 教育局 和 校方 至今 还 没有 答复 还款 事宜 无奈 之下 请 省长 为 我 做主 让 我 一家 过 个 开心 的 春节 谢谢
3620504 市长 您好 关于 吉安 地区 强 拆 事件 望 你 调查 这样 下去 会 出人命 的 望 处理 谢谢
3620506 鹿 省长 您好 我 的 家乡 是 革命 摇篮 井冈山 脚下 的 泰和 县 碧溪镇 我 现在 在 上海 一家 国有 公司 做 工程 项目 施工 管理 常年 在 外地 出差 我 非常 关心 家乡 的 发展 家乡 的 每 一次 变化 都 让 我 激动不已 然而 家乡 的 发展 也 有 很多 不足 的 地方 看到 家乡 与 发达 地区 的 差距 也 让 我 惋惜 国家 和 省里 不能 只 重视 个别 地区 的 发展 而 忽视 了 老区 的 发展 现在 我 有 一些 建议 不 合理 之 处 敬请 见谅 井冈山 地区 这 几年 变化 很 大 发展 很快 基础 设施 建设 搞 得 很 好 东 西 向 交通 发展 的 很 好 了 就 是 南北向 交通 还 不行 能 不能 尽快 规划 建设 南北向 途经 井冈山 的 高速公路 和 铁路 还 有 我 觉得 井冈山 行政区划 面积 太 小 人口 太 少 新城区 建成 很多年 了 还 是 繁华 不 起来 人口 本来 就 少 再 加上 一 市 三 城 局面 很 尴尬 井冈山 行政区划 还是 要 再 调整 要 建设 大 井冈山市 从 吉安 分离 出来 单独 设立 一个 地级 设 区 市 把 永新县 遂川县 以及 泰和 县 的 碧溪镇 和 桥头镇 等 部分 乡镇 划 入 新 井冈山市 这样 新 井冈山市 人口 就 达到 一百多万 人口 往 井冈山市 新城区 汇集 就 繁华 了 发展 也 更 快 了 这样 如果 不 行 还有 一个 方案 就是 把 井冈山 新城区 周边 的 几个 乡镇 划 入 井冈山市 像 永新县 的 曲白乡 坳南乡 泰和 县 的 碧溪镇 桥头镇 遂川县 的 部分 乡镇 划 入 井冈山市 因为 这些 乡镇 都 远 离 县城 而 离 井冈山 新城区 很 近 可以 接受 井冈山 新城区 的 辐射 和 带动 这样 新 划 入 乡镇 的 百姓 进城 办 事 也 更 方便 了 也 为民造福 了 新 井冈山市 的 人口 也 可 达到 二三十万 了 这些 地区 的 人口 再 往 新城区 汇集 这样 新城区 很快 就 可以 繁华 起来 了 发展 也 更 快 了 这些 地区 本来 就 属 于 五百里 井冈山 的 一部分 井冈山 革命 斗争 时期 也 是 主战场 之一 也 为 新 中国 的 成立 付出 了 很 大 的 牺牲 做出 了 不可磨灭 的 贡献 还 有 一点 是 井冈山市 及 周边 地区 现在 硬件 发展 比较 好 了 就 是 软件 还 不行 地方 行政 官员 官僚主义 作风 很 严重 不 为 民 办 实事 尽 搞 政绩 工程 形象 工程 对 百姓 和 工商户 进行 压榨 盘剥 把 工商户 都 吓 跑 了 政策 不 好 投资 环境 差 谁 还 会 来 投资 对 地方 政府 官员 要 加强 监督 机制 上级 领导 对 下属 也 要 加强 监管 多 教育 引导 还有 井冈山 还要 多 宣传 多 包装 组建 上市 公司 吸引 民间 资金 开发 新景点 在 政策 和 资金 上 扶持 发展 农家 游 乡村 游 让 旅游 在 井冈山 及 周边 地区 遍地开花 真正 建成 旅游 强 市 大 井冈山 扶持 绿色 有机 农业 发展 打 出 能够 叫 的 响 的 品牌 对 工商户 给予 政策 上 的 优惠 减免 一些 费用 提供 细心 的 服务 让 他们 愿意 来 留 得 住 井冈山 以及 周边 地区 为了 全国 人民 的 解放 事业 付出 了 巨大 牺牲 现在 我们 国家 和 我们 省 的 经济 发展 好 了 不能 让 老区 人民 再 受 穷 国家 和 省里 要 更加 重视 井冈山 及 周边 地区 的 发展 为 老区 人民 造福
