,caseids,content,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
91,3618700,今天看到“中央电视台”的节目，反映鄱阳湖自然保护区保护野生动物不作为，看到天鹅等动物惨遭人类毒手，心情不能平静，我们的领导，只知道经济，只知道钱，非常庸俗，要知道，破坏了大自然，灭绝了一种动物，钱再多，也买不回来了，这是简单的道理，为什么江西省还这样愚昧无知呢,0.17777073711262095,0.0,0.0127575661488605,0.025540511646673217,0.028204020076469567,0.0,0.0,0.10994706514070136,0.0,0.03779372307616685,0.045862790310742536,0.2711793854389612,0.0,0.0,0.1982830356283371,0.027018555715261898,0.0,0.04447758236607858,0.021165027339126185,0.0
92,3618704,这次江西搞非工口国营企业改革非常必要。但是，我们安福的领导为了在明年的市县乡党委换届时不影响自己的升迁，因此在贯彻执行省委省政府的‘非工口国营企业改革’决策时大打折扣，弄虚作假，甚至借机瓜分国有资产，比如在安福县国有物资资产运营公司这次改革当中，利用独家垄断经营雷管炸药导火索民爆器材的有利条件，为了达到笼络人心，掩盖内部贪腐问题的目的，县里和公司作出了如下改革的方案：全公司156名[90%是县5套班子成员和权势部门领导的亲属]参与改革的职工按实际工龄把买断工龄的钱全部放到民营炸药厂去入股，最少的有2万，最多的有20万元股份[经理班子]。10年来实际上是大家都暗中入了股，由于安福矿山多，独家经营民爆器材的利润非常大，甚至可以达到200%的利润。这次改革，暗股变成明股，但是领导多，职工少，不公平！第2，所有参与改革的人员养老保险由公司承担，一次性缴清到退休年龄；3。所有的职工返聘安排上班拿工资[其实公司义务平时有20人上班足够了]。4。公司里帐上2010年的300多万元经营利润除一部分以各种名义发给了职工外，其余不知道去向了。由于该公司改革待遇特别优惠，导致其他非工口企业改革时也纷纷仿效，也弄虚作假，互相攀比，使国有资产遭到严重流失。请有关部门严密注意，更请苏书记在百忙中过问，否则改革会失败。我们冒着生命危险给您留言反映真实情况，千万要替我们保密！不要随便把信转回到县里，否则我们必死无疑。因为我们经理与黑道有关系，他曾经就向大家打过了招呼：严禁向上面反映情况，谁乱说谁倒霉！在我们江西这次搞‘非工口国营企业改革’过程当中，因为马上换届，为了保自己的乌纱帽，有关市县都出现了一些弄虚作假行为。省里一定要派巡视组下来，到人事部门查档案，到改革单位查方案和财务账。避免国有资产流失，避免改革失败。最后，祝领导健康平安！,0.1546849267663447,0.0,0.0,0.0,0.10373989748082887,0.07085065859271822,0.05979553760462812,0.0110242638447665,0.0,0.05139995950831789,0.001035154163233584,0.1173676990048299,0.0,0.0,0.051660931557170574,0.36338914855866933,0.0,0.002545591603259353,0.01250623131523293,0.0
93,3618706,"我于2006年在信丰县油山镇修建一条水泥路，到现在还拖欠工程款50多万元。由于修建该工程到还欠到25万元的债务,家里仅有的一点东西都给法院扣押了,家庭破碎,妻离子散,弄得连饭都吃不上,只有天天上访,要求政府解决问题,取回我的血汉钱.",0.0,0.11419939986455582,0.031079944654742758,0.13792921677226458,0.18649253436769594,0.0,0.027730549477906204,0.017683580129650326,0.07286581950995225,0.0,0.05317685601984197,0.0,0.05869998607980146,0.055819588002930264,0.030621485784619817,0.028504822116905085,0.0,0.0,0.0,0.1851962172191335
94,3618713,我们是下岗多年的商业企业职工，自下岗以来，从未领取过一分钱工资，也未享受过任何补助，但我们没有怨言，也没找过组织上的麻烦。其原因就是企业为我们交纳了社保和医保，让我们没有后顾之忧，能安心地挣钱议养家糊口。这次企业改制，本地政府出台的职工安置方案只为我们交纳10年的社保和医保，安置费标准只有460-600元，目前我们生活尚且有压力，随着年龄增老，体弱多病，怎么有能力续交10年后的保险金。改制企业也深知这样的职工安置方案不能被职工接收，故不召开职工大会，不经职工大会表决通过，而采取欺骗、恐吓的手段，逐个击破，迫使某些职工在协议书上签字。我们也曾多次向组织上反映未果，而目前距改制截止日期已近，我们别无办法，故只有斗胆向省委书记建言，请恕冒昧，望领导能够为我们排忧解难。致衷心感谢江西省金溪县五交化下岗职工（附：本企业改制基本情况总资产评估：550多万元职工人数：43人，目前改制成本：230万元）,0.341232813782283,0.018197450026349295,0.0,0.02972239751851348,0.0,0.0,0.0,0.0,0.006431822770232904,0.0,0.0,0.0,0.010273540003945267,0.0,0.0,0.5941419758986761,0.0,0.0,0.0,0.0
95,3618714,江西金溪很多地方都在聚众赌博，而且都是些地方官员在赌带头赌博，说怕什么，我县城有些后台，公安局有人，带头带领群众赌博，金溪县政府很腐败，我希望省里面好好抓一下。金溪县政府官员吃喝玩乐，贪污受贿很严重。,0.0,0.16823021814000788,0.030297069766172694,0.0,0.00996232429629211,0.04058636786253252,0.0,0.1011972637985298,0.07215518052808775,0.1934013523765575,0.07317543547928529,0.015939396162871065,0.0,0.05683512451692176,0.0030202987791558217,0.0,0.0,0.0,0.040182453409235215,0.19501751488435057
96,3618720,"尊敬的苏荣省委书记.江西省水利水电建设总公司是全国国企改制的先进,我有三个问题想得到您答复.甲:工作二十年没有分到住房单位也没有经济补偿.乙:住房公积金帐户一直封冻不能使用.丙:两年的社保补贴一直没兑现.",0.0,0.039670286976125915,0.0,0.42766195235316223,0.016846409943148993,0.12109523326597608,0.005428449512160073,0.0,0.08176530910115747,0.0,0.0,0.058116444423624486,0.0,0.05165345188223298,0.0,0.08887708701710453,0.0,0.0,0.05397536504233752,0.05491001048296964
97,3618738,尊敬的领导您好：本人邹海艳，兴国县潋江镇猫岭村新塘小组人氏，希望你在百忙之中能抽点空了解一下我家的境况，我是湖南来的外来媳妇，我家房子还是我老公爷爷手上建的，建于四五十年代，里外已破烂不堪，成严重危房了，面积也只三十来个平米，这样的住房条件，这种境况下他们身为国家公务员的执法人员却这样无情的把我家兴建的房子夷为平地，虽说我的是违章建房，那也不至于这样对我们家吧？执法时能不能人道一点，区别对待，我家建房又不是为了骗取国家的拆迁补偿费而抢建、违建，我们这也没说要征收要规划呀？都七八年了也没说有啥重大项目和重点工程呀！在说我家所建房子位置离马路还有27米远，也符合路政法相关规定呀？有的在红线内都能建，我的在红线外却要被强拆呢？人家做高楼大夏，做到来出租都可以做，我们做一层平房自住都要强势拆除，这不是让我们穷上加穷，雪上加霜吗？贫富的差距不就是这样越拉越大吗？这不是与上级提倡要缩小贫富差距背道而驰吗？这叫我们还怎么安居还怎么乐业呀？工业园搞开发搞规划我是一万个的支持与配合，就象我们家自留山五元一亩被征收租赁，我们也二话没说呀！我们只想能够安居乐业，过普通百姓的日子却这么难呢？强拆那天我一家老小也还在医院照顾我生病住院的小孩，他们就这样一声不响的把我兴建的住房铲除，我们按正规程序来申请又说不批，在说违建也不止我一家，为何拆却只拆我一家呢这不明摆着拆弱不拆强，拆穷不拆富吗？这难道不是执法不公吗？我家好不容易东挪西借揍了四五万块建起来的房子，我们几代人才能建一次住房，只想建一层平房，稍微改善一下房条件，在收稻谷的时候，也好在屋顶晒晒稻谷，（一直以来我家每当收稻谷的时候只有到别人家废弃了的坪上去晒，或者晒到马路边上，别人一般都晒在自己屋顶上，既干净也好管理），就这点渴望，他们身为国家干部、公务员口口声声的为人民服务，难道就是这样为人民服务的吗？难道这就是法制社会、和谐社会下该有的事吗？9.3事件发生后，我六十多岁的家婆，整天以泪洗脸，叫天天不应叫地地不灵，整天寻死觅活的，都嚷嚷着要去死了算了，如果真那一天我家婆想不开跑到某某机构跳楼自杀了，我们家不也就散了，生产生活也没办法进行，这叫我一家五口还怎么活呀？我们赚那点钱容易吗？希望领导能急百姓之所急，百姓利益无小事。谢谢！以上全部属实请领导明察。强烈要求相关部门解决我家建房问题和损失。此至敬礼！,0.3263126593233894,0.0,0.0,0.013356269423009349,0.0,0.01705704211735387,0.0,0.07963125561026113,0.016671052389854807,0.0,0.053300038989395074,0.0,0.12852796357941662,0.03592037059068732,0.19868167536651246,0.0,0.03352699205530408,0.02181308752101331,0.033918363784369465,0.0412832292494331
98,3618739,"在今年上半年看到报道说,广东省希望同我们江西协商,开通一条由鄱阳湖至广东珠海的大运河,途径南昌,抚州,吉安,赣州等地.工程浩大且工时也长,开通之后对我省的经济建设可能是一个翻天覆地的变化,但是对我们的环境也会造成影响.我想问政府是从哪个方面考虑此事情.谢谢",0.30885170716068877,0.1106733508300693,0.0,0.0,0.04865281904289924,0.0,0.0,0.02334866235701184,0.0,0.13577932982640648,0.0,0.0,0.0,0.0,0.08368727518162472,0.0,0.0,0.0,0.10286823516669319,0.1861386204346064
99,3618744,高呼一级公路收费站站长成天敷衍站员，岢扣福利，奖金，腐败无能。每月工资就是几百块钱，就连社保，医保都要自己去交。请领导做主，为我们讨回公道！,0.30577213263027,0.0,0.0,0.0,0.0,0.0,0.0,0.04091178245374195,0.0,0.0,0.04061624087162719,0.14039538402212431,0.0,0.0,0.1765368227958167,0.28693507641979826,0.00883256080662178,0.0,0.0,0.0
100,3618746,省长您好，我曾经在省长信箱反映过地方政府的一些不法行为，但是省长信箱受理后都是将问题逐级下放，最后又回到基层政府办公桌上，本来我反映的就是基层政府，我想这样的民意通道是解决不了实际问题的，我知道您作为省领导，不可能任何事都亲力亲为，但是至少将问题交给人们所反映地方的上一级政府机关来解决吧。请领导三思。,0.0,0.15801364915433364,0.0,0.008101181343155506,0.0,0.0,0.0,0.04109291693176845,0.0,0.06205474707380808,0.051903697143290455,0.14365551214043085,0.0,0.10876283648486113,0.05766710233937824,0.06231919073404989,0.0,0.014916783811443556,0.15912487884598694,0.13238750399749316
101,3618749,今年人口普查不是比往年都要严格。都要落实到户吗？怎么我们这里连个普查员的影子都没看到？是因为这里面瞄腻太深，还是我们县根本就没把普查当回事？这是地方政府在藐视国家法律？还是另有原因？不落实到户能够查的准确吗？这样的人口普查还有什么意义？我是抚州南丰的！希望各位领导能够关注民生……关注人口普查！,0.2775889511901842,0.019239856719980103,0.0,0.09307769803015029,0.0,0.0,0.00147750450288154,0.10400809352167696,0.0,0.0,0.13392060124126007,0.035851642204156486,0.028167627721503496,0.022034754855219697,0.1670735018713005,0.0,0.0,0.0,0.0,0.11755976814168677
102,3618752,我是江西省上饶市信州区一名下岗女工，04年自谋职业在市郊朝阳乡租荒山荒地150余亩，贷款植树造林，修鱼塘养鱼，养家禽，经过艰辛创业，昔日的荒山变成林，荒地变成新奇特瓜果园，蔬菜园，已是鱼满塘，猪满圏，鸡鸭成群满山跑一片繁荣景象。建成了有餐饮，垂钓，种植，养殖，农业观光等项目的农家乐，为人们工作之余提供了一个良好的休闲场所，不但解决了自己的就业，还为社会提供了十几人的就业岗位，每年还为国家上交几万员税收。可是，从07年至今被我市宣传部副部长郭安海和家人【现刚退下来】逼的无路可走，好好一个农家乐无法正常经营下去。4年来为达到目的【逼我卖农家乐】对我用尽了手段，威胁恐吓还扬言打死人。07年强占并破坏排洪设施，堵住我鱼塘排水，致使我20多亩鱼塘养的鱼连续4年都被冲走，损失惨重。找政府及相关部门，4年跑断了腿无人敢管敢问，都因他是上级领导，官官相护，哪有正义可言，法何在，公理何在。假如有一个领导能制止这种行为，我也不会连续4年受害受灾。国务院年年要求地方政府要大力扶持下岗工人再就业，大力发展农家乐经济在我们这里成了空话。一个下岗弱女子创业的辛酸不用多说，都能想的到。被恶人欺到这种程度却无处申冤，难道非得像我省宜黄自焚后，问题才能解决，如果这样能解决，我也愿自焚，也好解脱我的家人。那里还有活路可言，问题没能解决，确使恶人更猖狂。今年抗洪期间，6月17日晚下暴雨，深夜向排洪沟扔树枝堵洪水，使洪水全部进我农家乐，冲毁了我一切，房子差点冲倒，如房子倒了几个人命也就没了，损失近30万，加上以前3年的损失20万，间接损失更是难以计算，我已负债累累。6月18日事发当天报了案公安刑警立了案，人证，物证都有确无能为力，权大于法。知我报案后，恶人更加猖狂，就向我养殖场放恶狗，十几次，咬死家禽几百只，我多次拿死鸡去政府，都没有用，这还是我们的政府吗？我更想不明白是，一个刚退下来的领导干部做出这些伤天害理的事，目无法纪仗势欺压百姓，确没人敢管，在当地造成了极坏的影响，激起了极大的民愤，如不及时处理，将酿成血案，以上如有不实愿负法律责任。,0.0653607555328955,0.14790305738936055,0.0,0.009371842388924096,0.0,0.0660676044004969,0.005218831001614676,0.06461822503609373,0.0,0.007412260524310529,0.028248049407052868,0.057996903481398514,0.11591966113879401,0.062282696840018886,0.12585417314086364,0.04283161520984697,0.005567260838548245,0.0,0.03794016872079127,0.15740689494898966
103,3618753,现临川区展坪乡古塘村与荼山村委会韩家村之间的山林和田地均被工业园占去，关于补偿农民款的问题，农民怨气很重，一个村长都能拿着补偿款买大型推土机为自己谋私利，现在就连中国最低官员—村官都敢大肆揽材,0.0050768557574466106,0.0,0.027245853653753115,0.1411622695126605,0.0,0.0,0.0,0.0,0.13387960540543575,0.0,0.05265261727623623,0.0,0.04066039467426293,0.09678908707822118,0.0,0.0,0.0,0.4276420284318881,0.0,0.07489128821009565
104,3618761,尊敬的苏荣书记：您好！德兴市新岗山镇占才村委会主任，在计划生育工作中弄虚作假，在良田批建中，八年来共违规批建近百栋楼房。在计划生育工作中，占才村委会从不对育龄妇女搞尿检、上环，更不去追人流、搞引产，他们每个月都是搞假报表上报镇计生办，因此，造成占才村至今还有近百名超生妇女未结扎。（省计生委有详细材料）。在宅基地批建中，村主任手握批建大权，八年来共批良田建楼房近百栋，还将基本农田保护区内的良田批给窑老板挖土烧红砖，取其良田中的沙土倒卖谋取暴利（省国土资源厅有实名举报材料）。为此，请上级政府速下来查处。,0.016530241763749908,0.07535686374736278,0.0,0.0972225253840103,0.0,0.08515706429285935,0.059935238724049655,0.05048545329763393,0.0,0.029487175359459532,0.09207395405419108,0.0,0.0214971050310149,0.0085278179776016,0.19232630106027754,0.0,0.04689228924560985,0.18809732514987088,0.0,0.03641064491230876
105,3618762,今天看到《这缺德路是谁修的？？》》。真是写得大好了！说出了我们的心里话，这是省委省政府重视网民，关心民情，盛世江西的结果！这条路好像是丰乐路，我们前不久也走过，实在是苦不堪言，那天是下雨天，我们从丰城去乐安，途径铁路镇骄坑镇，路面是新的，中间却坑坑洼洼，无法行走，当地村民劝我们往回走，结果害得我们一车五人半死，沿途的司机叫死骂绝，骂就骂政府，不会骂包工头，这是回扣害死人啊。建议成立专案组，一级一级查，一个环节一个环节查，这豆腐渣工程不出一个礼拜就会水落石出。阻力会很大，地方保护主义严重，当事人肯定有1000个理由开脱，丰城人喜欢吹牛皮说有钱能使鬼推磨，这次就要看看我们执法的力度。权与法的较量，情与法的较量！人民群众是真正的英雄。因此强烈希望深入调查，一网打尽！（米小盛）,0.5804017167876344,0.020825837389832545,0.01806485389075792,0.0,0.014222403656257893,0.0,0.0,0.021018215435864608,0.01799784940136805,0.10130234495949857,0.0,0.028074797103996598,0.0,0.013300081394412586,0.0,0.0,0.0,0.11803506405135382,0.0,0.06675683592902307
106,3618768,我们是江西九江市庐山区慧龙新城路北小区150户居民之一，我们2007年按揭买的住宅房，2009年4月因修建城际列车从小区内横架了两条轨道，轨道离住宅距离不足10米，也占用了小区部分绿化面积，当初开工修建时，政府承诺：“1、通车后即便办理占用面积补偿事宜；2、恢复小区内绿化，且恢复程度会比以前更好”还签订有协议书，为支持、响应国家建设，居民同意了政府部门提出的方案，可时至今日通车已两个月了，不见政府有兑现诺言的迹象。现在的小区内环境是一片废墟、但见晴天灰尘弥漫、雨天泥水漫流、加之列车来回穿梭的噪音，百姓苦不堪言，多次找过相关政府部门，都是一拖再拖，官腔套话，就是不见结果。我们老百姓真可怜，也真老实！这样的长此下去还能相信政府的话语和承诺吗？坏了党的形象伤了人民的心，群众利益无小事、构建和谐社会的稳定、维护群众的合法权益、全心全意为民服务的宗旨还能高唱吗？,0.18243913936162573,0.08096275058793882,0.0,0.0,0.0,0.0,0.0,0.029078986009187433,0.1071528662388527,0.030287582793199885,0.0,0.0,0.0,0.024208791323284618,0.004053322688122867,0.0,0.0,0.0,0.4599482379641336,0.08186832303365431
107,3618769,书记您好！我是江西省抚州市黎川县龙安镇王沙坑村下嶂村小组村民。尊敬的总书记当您做在办公室的时候怎么也想不到在哪偏远的小山村发生了什么事情。每当想起我整夜都无法入睡。事情发生在九六年我们村小组分田地和山，就是因为我们不是一个姓氏村小组就不给我们耕田和山，做为农民失去这些我想你是知道的。当时就有三户人家没有分到我家只是其中一家，我爸他们天天上访，可以说是上告无门，当地政府一托再托就是十几年到现在还无法解决。总书记请您去调查并解决问题。谢了。,0.31002888550014546,0.0,0.022777814952578072,0.23730060013586932,0.019411617210445986,0.0,0.0,0.023305426872478992,0.0,0.0,0.008526813077412746,0.008548445711550352,0.023627089623357713,0.0,0.05984605976184056,0.0,0.006000822304499668,0.28062642484982114,0.0,0.0
108,3618770,苏书记，你好！本人是江西省上饶市广丰县的农民，因最近当地有些情况感到不解，老百姓正议论纷纷，我们又没有有效渠道反映问题，上访也无人过问，只好斗胆向你汇报。当前，全国上下包括全省正如火如荼地开展人口普查工作，本是件利国利民的大事。李克强副总理还专门在电视上作了讲话，可是人口普查的政策到我县摇身一变为“敛财之举”，到底是公安部或省里的土政策还是市县里的个例还不清楚？我县各乡镇、各村居的普查员上门对农民宣讲普查政策时说，原农户未上户口的小孩或超生人口在此次普查时只需交钱就可以上户口，二胎的家庭不管是否超生都要交费三千元方可上第二个小孩的户口，三胎的（当然明显超生的）家庭上第二个小孩交一千元、第三胎的交六千元，共计七千元即可；四胎的共一万三，等等。总之，交钱上户口，否白没门，以后读书、就业你们家长自己看着办！交费统一地点为各乡、镇政府，当然，只开收条，没有收据、发票之类的东西！原来我，们只要交费五千元给村支书就可以上户口，虽然现在着政策不尽人意，但对我们而言，也算一个难得的机会，毕竟费用少了，而且全国人口普查十几年才会有一次嘛。我们下溪镇各村已经交了一大半啦！你说我是交嗯，还是再等等看？期待能快点回复，否则我会错过了交费期限，孩子就一辈子做黑户啦！,0.22218568830762855,0.0,0.0030983626513577337,0.4134214106828469,0.0,0.0,0.09559348291175537,0.0,0.0,0.032602326483601826,0.07396800358970043,0.0,0.0,0.017349156230584827,0.030376243678190543,0.0,0.0,0.05992178543326734,0.0,0.051483540031066324
109,3618771,婺源县工商局9月份对城区个体经营户进行处罚，小店普遍罚款500--1000元，有的还不知多少。批发店一年要罚款10000以上。几乎成为一种规则，并且从来没有开具发票收据，处罚原因也没有说明。反正我们经营户也不敢与他们争辩，得罪不起。据说是每年都有。其中是否有腐败因素，不得而知。我在浙江经商多年，从来没有遇到这种情况。我们小老百姓开小店只是混口饭吃，有不容易啊。希望苏书记百忙之中过问过问此事，这事在老百姓面前意见很大。恳请回复，敬候佳音,0.23804068993974728,0.005170189870970856,0.022185153693065503,0.5104685571809515,0.017097246850016658,0.0695451546142018,0.0,0.0,0.03422127379366076,0.0,0.0,0.0,0.0,0.013580185224701809,0.04073403521324856,0.0,0.0,0.01295926463838613,0.035998248981049065,0.0
110,3618773,我是江西省吉安市泰和县冠朝镇的一普通农民，我想和上级领导反应我们这里乱收费的现象。我和我老婆2008年结婚，当时我23岁我老婆差不多21岁。但没结婚之前我老婆就怀育了，当时我们的生育知识太匮乏了，不知道生小孩要准生证的，所以之后我们去帮小孩上户可不给上，说要我们拿一万二才给上户，有的人家还要两三万。我们真没那么多钱啊。现在小孩到了读书年龄了，去学校报名也说要我们上了户才能读书，我们都急的要死。我们这里很多这样的事，很多贪腐现象。就说我们这里的道路吧不知道从什么时候说修上级也说了拨了几十万的款，可到最后就不了了知，不知道那些钱到哪里了？希望上级领导给予关注，看看这些现象是不是正常啊,0.6972771558099439,0.0,0.010307365198236072,0.04483661763703338,0.0067381273038768135,0.0,0.0,0.028826484211942942,0.0,0.0,0.1492843380979803,0.03322143668462287,0.01163811461269331,0.0,0.017870360443670352,0.0,0.0,0.0,0.0,0.0
111,3618782,信丰县大塘埠镇为什么还有那么多非法营运车跑广东拉客？交警为何不管？,0.024704242951038766,0.0,0.10557433035905121,0.09017934218671403,0.0,0.0,0.0,0.02209450243734103,0.0,0.08934976934111553,0.08159396544832373,0.0,0.0,0.0,0.08170300656339832,0.0,0.13044763328647968,0.07986756416985068,0.07224554254936501,0.222240100707322
112,3618784,"吉安市永新县埠前镇强盗书记彭左旭剥夺被征地农民15项权利,无视省政府2009年3月1日起执行全省市片区征地补偿标准的存在,以15000元一亩强征农民耕地80米宽,9.9公里长的粮田作为上下高速公路连接线,我村人均耕地不足0.5亩失地农民所得补偿7000元左右,又无其它安置,我们以后的生活怎么办?我们数千失地农民老少应走向何方?救救我们吧苏荣书记......",0.3590888369163181,0.09506947867013514,0.0,0.0,0.0747882420859622,0.0,0.0,0.0,0.20515111400624492,0.0460332824021117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2198690459192281,0.0,0.0
113,3618787,卫生部规定，小病在社区，大病去医院。鹰潭是全省唯一没有解决好离退休老同志在社区刷卡医疗的城市，离退休老同志已经多次向鹰潭市人保局反映，迟迟没有解决好，离退休老同志小病也只能去大医院排长队，往往小病排成大病，离退休老同志对人保局意见很大。希望苏书记过问，帮助离退休老同志解决好，谢谢苏书记了。多保重。,0.0,0.045550859216946724,0.0,0.6165921126390743,0.0,0.0,0.0,0.0,0.009889042033090049,0.0,0.0,0.0,0.0,0.0,0.0,0.11771891985383423,0.018555814276315728,0.03591557650360847,0.07326428665421904,0.08251338882291148
114,3618790,尊敬的书记您好：我来自于乐平市的一名普通学生，我想反映的问题是我市的化工厂问题，每天下午至第二天清早，乐平都被毒气笼罩，实在无法生存，那些工厂为了自己的利益而不屑人民的身体，多少人死于毒气，多少人死于水污染，举办过多少次都是无动于衷，书记，救救我们吧，救救乐平吧。,0.13462835170811366,0.1063785235093498,0.0,0.11959007873825307,0.01281278625979144,0.0,0.0,0.0,0.0,0.060709871031864766,0.20924307039183435,0.0008325572365643932,0.0,0.05137763196320697,0.040881676295666976,0.044272994408910256,0.005547388858134525,0.09177038531822548,0.058832516129640106,0.06312216815044407
115,3618793,抚州市资溪县官员睁开眼睛让开发商在河道上建房，造成洪水倒流城区将县城西门全部淹没并死亡二人。几百户人家夜不能眠。上百人到县政府要求拆除河面上房屋将河道还原，并联名签名盖手印交到县政府，到现在没有一个答复，许多人通过各种途径向上反映到市里省里也石沉大海，相反县里还叫公安找茬，这事可能待来年洪水淹死人再来问责。今发此贴不抱有解决希望，只作证据之用。这种明显违法乱纪行为难道没有一个机关来治。,0.0,0.04665536764797692,0.0,0.48377140493124565,0.0,0.01357645562792714,0.0,0.05950824254404245,0.0846065267044938,0.0,0.0,0.0,0.019950971091389786,0.0007546584208848208,0.03621589840843369,0.08077614338535621,0.04108358096781454,0.0,0.11254536624799841,0.020555384022436524
116,3618794,据我了解，在江西领导干部的配偶子女面试进财政拨款事业单位成风，包括街道学校医院院所等财政拨款单位，与进党政机关没什么区别，唯一区别就是免考。这是极端权力腐败，这是极大社会不公。1.一要认真清查近三年来进事业单位人员。2.二要给当事人严厉处分。3.三是制定法规，凡进事业单位一律公开考试，择优录用。,0.0,0.0,0.0,0.0,0.06548229212514164,0.019185559523254483,0.0,0.0,0.0,0.10511263693265219,0.19168105638088526,0.0984399705419334,0.0,0.0,0.34541046917733026,0.16022945103771274,0.01445856428109007,0.0,0.0,0.0
117,3618795,苏荣书记您好：我是一名瑞金市九堡镇的一个农民，我于2010年3月28日晚骑摩托车被一个喝醉了酒的小车司机撞伤，我车上当有和我一起的共三个人，事故造成了我右胫、股骨粉碎性骨折，腓骨骨折，全身多处擦伤；另一个是我老婆，她右胫、腓骨折，多处擦伤，因骨折还造成肚子里的孩子被流产；还有一个我的朋友造成的右锁骨骨折和多处擦伤。事故发生的时候小车司机还企图逃逸，后来旁边的围观人员告诉我车牌号，我就马上报了警，交警随后就把小车司机给抓获，交警去抓他那小车司机他还在车上熟睡，后被交警叫醒并抓去交警队审察。事故造成的医药费达一十多万元至今还没有给清，小车司机只给了六万元医药费，全都是我们自己向亲戚借出来的医药费，本来就是农民生活收入也不高，造成人我生活困难。我们已经向我们当地的人民法院起诉了，本来2010年10月19日上午开庭，可是我们到了法院那个小车司机没有来，法院里的人打电话给他也打不通，另外一个被告（也就是小车司机的担保人）也谎称没有接到传票不来，可是法院已经有把传票给他，他也签过字。法院就说被告没有来开不了庭，再传一次传票，可以到现在也没有传上被告，法院里说要是传不上他也没有办法了。我想请问苏书记，要是那个人逃走了是不是我国的法律就拿他没有办法了，都说我国是法制社会，一点交通事故纠纷都办不了吗，要是这样的话那些喝醉酒的人，可以喝醉酒在大街上开飞机了。是不是法院里的人没有公平公正，还说什么为人民服务、三个代表只是口里说，那都是代表“有钱人”了。社会太让我不满了、社会太不满。王小河2010年11月08日,0.13471589649834845,0.03165986929793096,0.053189610261461344,0.458523719636668,0.26401454875675123,0.0,0.0,0.0,0.0,0.0,0.0,0.05288355766673643,0.0,0.0,0.005012797882103573,0.0,0.0,0.0,0.0,0.0
118,3618796,尊敬的苏书记，江西萍乡市芦溪县源南乡源溪村阙家冲良田强行变工业园，而且是强行收购价格非常低，请问以后我们这些无一技之长的农民兄弟去哪里生存？国家不是要保护农田吗？我国不是其他国家一样我国种粮食的地不多呀，为什么这么好的良田一定要变成工业园了？旁边的山不能开发吗？请你赶紧派人调查，现在GDP真的比人民的生命，后代的生存还更重要吗？,0.1511459548018045,0.0,0.019784396537463635,0.1493950792382202,0.01632794139036126,0.0,0.0,0.02971858877403782,0.019305829347377283,0.1399468813841763,0.04448707463866236,0.0,0.007373016956969683,0.04660121392207084,0.051806871663955055,0.008864199429748254,0.0,0.20573008319835479,0.01666361988109801,0.09284924883570003
119,3618800,苏书记：你好。前些时候经过沪昆高速在高安樟树出口下，到高安陶瓷工业城看个朋友。后到高安城区。那条路叫高胡一级，两头各设一个收费站，收费窗口上贴着：在两个小时内到下一个检费口有效。可票面上并没有这样的标注，下面检费口还收得理直气壮。现在江西的办事效率也够高的了，但这两个小时的有效期不知依据的是哪条法律规章？是否是乱收费？责任人是否该得到应有的处理？谢谢。,0.004674001082260726,0.0,0.017893528731823854,0.4565808702095286,0.10146039340076848,0.0,0.0,0.0011387226435916815,0.0,0.18274309672526914,0.05126178081116133,0.0,0.0,0.0,0.17671518173770723,0.0,0.0,0.007532424657888818,0.0,0.0
120,3618801,我是本省上饶市、弋阳县的一位肢体残废的人，现本人住的房屋面临倒塌的危险。本人村委会己向镇政府反映我的实际情况。现己进入冬季，如果刮风下雪房屋很可能会倒塌。本人又无能为力，本人夫妻两人全靠政府的低保金维持生活，本人也向民政部门要求过困难户危房改造项目，但没有得到解决。现人命关天，本人十在没有办法。只有在网上向省委反映，希望引起政府关注帮忙解决我的实际困难。,0.0,0.14601758782557106,0.0,0.2605750046146427,0.0,0.0,0.0,0.0,0.06271422023975812,0.2540004967728026,0.0,0.0,0.045461885131896626,0.06116867463838251,0.0,0.053627823382241,0.07507365781947428,0.0,0.041360649575231015,0.0
121,3618802,江西省吉安县粮食系统今年有800余职工必须买断工龄，但补偿标准还是用2003年的，并规定2万元封顶，请领导关心关心我们这些为粮食事业奋斗几十年的4050人员吧，提高一点补偿，或者为我们解决后顾之忧缴社保至退休，我们就感激不尽。,0.35838369693758854,0.0,0.0,0.0,0.0017676739372656906,0.0,0.07180537405238538,0.0,0.14016689428846957,0.0,0.023018651649241426,0.11253754479474619,0.0,0.0,0.0,0.2404760091041719,0.01821464091000683,0.0,0.0,0.0336295143261243
122,3618803,征地拆迁，先补偿，后拆迁，依法足额补偿。南昌市红角洲双溪村群众有不同意见要协商，不能动不动就警察抓人，强行施工。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9240056992962282,0.0,0.0,0.0,0.0,0.0,0.0,0.059240798485108,0.0,0.0,0.01675350221866369,0.0
